# E(keV) bin 1    bin 2    bin 3    bin 4    bin 5    bin 6    bin 7    bin 8    bin 9
1.61e+02 6.22e-14 1.96e-10 5.45e-04 3.03e-01 1.33e-01 9.13e-04 1.96e-10 8.02e-03 4.30e-01
1.62e+02 4.22e-14 1.40e-10 4.53e-04 2.94e-01 1.42e-01 1.10e-03 1.40e-10 6.97e-03 4.31e-01
1.63e+02 2.86e-14 1.00e-10 3.75e-04 2.85e-01 1.51e-01 1.32e-03 1.00e-10 6.04e-03 4.32e-01
1.64e+02 1.93e-14 7.13e-11 3.10e-04 2.75e-01 1.60e-01 1.59e-03 7.13e-11 5.22e-03 4.32e-01
1.65e+02 1.30e-14 5.08e-11 2.56e-04 2.65e-01 1.70e-01 1.89e-03 5.08e-11 4.51e-03 4.33e-01
1.66e+02 8.80e-15 3.61e-11 2.11e-04 2.56e-01 1.79e-01 2.25e-03 3.61e-11 3.88e-03 4.33e-01
1.67e+02 5.93e-15 2.56e-11 1.73e-04 2.46e-01 1.88e-01 2.66e-03 2.56e-11 3.34e-03 4.34e-01
1.68e+02 4.00e-15 1.82e-11 1.42e-04 2.36e-01 1.98e-01 3.14e-03 1.82e-11 2.86e-03 4.34e-01
1.69e+02 2.69e-15 1.29e-11 1.16e-04 2.26e-01 2.07e-01 3.68e-03 1.29e-11 2.45e-03 4.34e-01
1.70e+02 1.80e-15 9.09e-12 9.47e-05 2.16e-01 2.16e-01 4.31e-03 9.10e-12 2.09e-03 4.34e-01
1.71e+02 1.21e-15 6.42e-12 7.71e-05 2.06e-01 2.25e-01 5.03e-03 6.42e-12 1.78e-03 4.34e-01
1.72e+02 8.12e-16 4.53e-12 6.27e-05 1.96e-01 2.34e-01 5.84e-03 4.53e-12 1.51e-03 4.34e-01
1.73e+02 5.43e-16 3.19e-12 5.09e-05 1.86e-01 2.43e-01 6.76e-03 3.19e-12 1.28e-03 4.34e-01
1.74e+02 3.63e-16 2.24e-12 4.12e-05 1.77e-01 2.51e-01 7.79e-03 2.24e-12 1.09e-03 4.34e-01
1.75e+02 2.43e-16 1.57e-12 3.33e-05 1.67e-01 2.59e-01 8.96e-03 1.57e-12 9.17e-04 4.34e-01
1.76e+02 1.62e-16 1.10e-12 2.69e-05 1.58e-01 2.67e-01 1.03e-02 1.10e-12 7.73e-04 4.34e-01
1.77e+02 1.08e-16 7.73e-13 2.17e-05 1.49e-01 2.74e-01 1.17e-02 7.73e-13 6.50e-04 4.34e-01
1.78e+02 7.20e-17 5.41e-13 1.74e-05 1.40e-01 2.81e-01 1.33e-02 5.41e-13 5.46e-04 4.34e-01
1.79e+02 4.79e-17 3.78e-13 1.40e-05 1.32e-01 2.88e-01 1.51e-02 3.78e-13 4.57e-04 4.34e-01
1.80e+02 3.18e-17 2.64e-13 1.12e-05 1.24e-01 2.94e-01 1.71e-02 2.64e-13 3.82e-04 4.34e-01
